id,fecha,cantidad,tipoTrans,cuentaOrigen,cuentaDestino,dateCreated,lastUpdated
941850,2023-01-09,504673.7931565038,mq3XUQWq,OxqrsOKgrQ87sSpEBUSUKK1CCjFDzMldcU2N2k,MnuNTBhfFPcjv6wKtdSoEfumG1Qa8GJbHBzhtReKQMxJ1E4CgFfl9pkn2d6P6N5cA17o3or6VmkhlAcAMAj7D6sUZ2ITVwFmlcUNoXDr3GNcbehmneGIKvriMuW583n7OiLo1a21wjcjVH54XMNPWYHpMNGOjYiNivHLKQ2EUJPlYH3YNJRPgXw6wm0ZkYjBWt8RjeFEi8o2Dd,2019-05-07 08:36:05.663249,2020-08-18 23:16:36.873427
397783,2019-01-07,110087.07808568495,B1hB,LkC2Q9RBGFcGJfmKFlt4qfKBA2JvcfdFcx8R0r6Asy3OWs2vvzhn1vC36JA0bLw3Q1nGJwxKigMXLDYwtMIvyt0S1VWUE9bGGneCC4rMI7ICuyjvvCe0Qo7lqxjw0OMl90PEnJbARZgimDpuOBHuGBw9ZTmKrcvGVi51RN6aByxqtF5DzWrOy8uLJBPZjnCW2JSIS93jIXqiTt0R3vZDsgttQ16cIw2o,oQRvoqestr9pGM35mwmvsSSQOv48zax,2018-12-18 10:08:30.570304,2021-09-18 17:23:16.319730
650663,2022-07-17,101822.64230647242,3JZYMtLio,aRWu1MSTyISw2Y04RedrRh77AQl3Sho4p4yu2Y8HpvGaH0oqiYntBrk9qibP3OcyfElJCBwdPfaQMFHmpREEmXBDl1VCLKeB1Kj,XqCoUIa7WI4O4hj40uji29xt22vmcJPbHrINGOfNMVFtkWcNnfg5Y96gvqtApnFVPC,2019-05-26 09:00:27.599115,2019-08-11 15:26:09.806199
783643,2019-12-08,490452.2219126796,xNLYt,mDYPbhxg5ukp4SaibBgX6tiuYqKVUr2gXdyyEBAVOp7gaa2z44GjGCCqqTtfVfKxqFlDuDGszWgQzAxOnMLEIxjwuplVlqGI0n3EKqvS0zETLBTt6IaJnU67bI7JI6YGGeUyZORRQSgQCHMzzhSm49kZBEmSZhaSAp43ElDS6StyHQBvp3fztHs8Iqa2GiNKUZ9zz4QoPRKw7pX7mzSiWJFlO0ndPXzTNl5p83Vy9VgllJn7WFlhOS3kLt,BuzLyi5sZnuBozPYsbqVVSIoawZ4fDeucyQ5M3vWpwCxEUipqhf3lEr8n6jgz0pl17JL6phTEwSmVkNqMBXjWJVPV9OR5JFpDSCUpOGlLSGxXG5JRUz8ZvCmmXStPo2iVAMBrNf5RiyWswc1tTpL4qvksL1iK05V,2021-12-16 05:18:54.412780,2020-06-21 07:43:56.766377
271895,2020-02-23,651956.8069947988,YDuYcp3f7h,TeRHKwecbJBh60lVKLKXF0Kd5FSiJMJW6JFUxKWhdTESV0laqh708rm13,DKYzACCqkEDiIbpk9eifeSjRZKrmVX6pkWIR4cJeb9sxgte37MXc2yYzX9iBrhO35PQ26ozKLluzf1cJSIiHzVCKsZiJ7o64mycGi5MZzT3ZH6ZzItbjhOdxW8sTdfSnOx4Ijk3pgTmi3l76r9Gf5ucUSKVHv6lM93lrNKND7KhLENn5,2020-02-29 09:54:45.636614,2023-02-16 12:55:53.412879
101453,2023-03-12,429379.59003627714,wx,wDUm0x6pTJIRDxd14vpo0kkxyQDV3G3sIWn2D4Igl0br8p8wEWs,YNyciU5XEv7cB1vzSrsl8y3rWIrcoX4ro0bGn0a6tRlaDLfLrQBffUIPwxDRxhL4OHr0c5thL6sc1KHwg7EWCQcPCr6uZXmS8VRLVskIbsT7OXio5xtlPjqnNpurWcEc9HEJKbu09YhZcScnPEAXYNjnTHSYF3XWaum5D7senGTw4z3Ul1k3n,2020-11-01 18:02:10.589418,2023-01-15 23:25:49.081953
120081,2020-08-31,284353.8307568973,w,oqkHKQoAN8MP9aQ3wojX9etws1zkRMVQeezHpXrYH2qSHIn5d9KOZBbAuwolu9KT6HXmTiYW2toWRFQnN9q4Jx3xoZYZeZCnrgcijERGTDlIJaQ52jCdgHUJXxVlKgfqRovdTVpVxYrwDSrpuqNH47eqQRSZa1k5Oc5OLm7LKq3kdXfweJymf41X1WfKsDxp4nF5oEGB19ommqaADLbtlEWFsEMa,UApFrzOp7icaT3zL8NpODnsJOFJrQn5NaXmJqVQHN5fm96i2HSsTihoYwDlbiykK5fBUaz5p14IsQ6htZpqDt4tsEPhr4meZ7bctBVTCxnbJDfxK0uOabgSniXFZNVTFwG5Pv4CQ4hoRGx6j166XGRXn7VcsgI,2019-04-01 11:23:06.708455,2019-01-25 09:41:13.579359
608275,2019-03-21,764906.748113725,7,wgyhJuTJqKz92FVv4f9S,lvf7WqqtUB6LBT3FyMtHUH3vMVlkB6OqL0uGD3jjHMUIGXv8NrEECVPLkDY4y9Gs2CQLBrh9pR5jwMdjWe7S2m5QPqLvpcQULVrOfZfcPs30iLugf7toxJlzjX1K5OwN8rzm9VbpCX9BmWFqTK14ZansxenCsUPJWz3YMi7yUB2W2PgvY0vDGiV5VXgkLXzMBY7VILYhFQ5,2021-09-26 08:20:54.510815,2019-11-26 00:49:29.141896
964650,2022-06-05,584050.9210575678,T,EHHUSVWW6jen9zyJHOKMoyhRWhPjEL2bQMHLbqngE1y2uol86nVd0JwhUCRMAhw17GqLjD3R2KoxdhBlIzPrqshZlewW4Bh3zjDV6N8bAmSC9sJfB9RTrZreMmv4N4pwjMY2iQv6Yp6i14n1P77YS2BgpViH1TmUVDG6weYdFzhZN0IpXkLYwYUc3IJSpGJT7Sq,Og9c2RnNCY7xfje6fg8AuPFHISrYjGFBf1BQhrQnBaWfw56jyh27hFoSccHdApDYye6Idhq8sJzxrZg53qct2xY3X9zKrmRBYBVQtOIzD41cHUYoTuVg7m5utl103MhDmZtndEhxNhYMq22unTq3y7g5tWscexGRSr8OTjHyDeF9Z4cryU5LUHhv7YszPrGrml6lz1hN22NvHf7ncg7r6hjId8zQ7lb5Lb675yDCC,2019-08-18 09:53:04.518936,2023-05-02 06:48:29.020403
886694,2019-09-29,720627.2003699224,w7Fl7fpK3,7crpYd7aygytShtBUmI2ZlqIQKvISE2Gu36NEAfCNTQhvb9SsBxzYGelCNgkHbtbpYnwKV59fYvCCvFnFlZCGXDCC,NSv3be5uvx3pMS0r7Ug3f6gCipsV6qJbbjvjzAH741Um6tC4Ti5DFemE3Dm7pebWQoOUFIf08X4S7rUY0dkZtcTHV4il6GCJoxa8q7T90nIqweqM8zkIzFXeAFn2E53v9NwcWFfWRedjx80bvxRO15FurFhGYcVODDIpHoNb5EMPrCegxLYcNPy2cyC43m0SoHx8JqraMcCb03Mn,2019-01-08 09:52:49.092280,2023-02-14 00:48:46.696507
735734,2020-11-12,854173.460338806,KuT,mWytZgUh9I3YdGPWiVHk9LWcTKM2peQr34x0ljI2OIHliiMyLlDswiroNsbQQYxGEtk6wE7QdND0rY0QXUk2DTVo3XvHYWT0BpCkMdGUG6wnviZDScrNWuUItiKFNjE7otHD1JhX7vDDjPeW56OK8KVp0PXQyDvNWElMzlOypiC6Ib8z7BrD0nKduFUdKXZXbscaRqSJ5thVGSIdVVciziM,1RjWzgCzSR1x2aeZTRZhY62qs8GTiAWFaBESKuED7WaFvlHjDbkNWwCo8P0hLdblUeleOC7X3SdHG7rAd0m2lFp9eXwlwdrheVeRnvUx70281mgGWVwxh6LmpGHDhig8aDYzKvOmi9CO251IFvvTqE8pZ7g9a4QNwI6XtPod4zNCwG7uJr3jI1xlbULLOPi3XxTlNwrWcR053W1ToqDRWBtN,2022-04-02 03:06:20.566976,2020-12-11 04:19:01.777624
470238,2023-05-26,257556.65684154184,v,LoaXqi9yuWKKXFAuQ0kXeyBqcaelJloQf1rsUMRXTIuHb24HQqxegzdYxeJXavBmLx45RaGp5auNWLAWDPc8np3TTpHLS7mal2WymKpHpM045ZFgmjSbBjjxOp2GDws9NxTmHfHuV12om8mc0XJaKBjuPb1Rds213IG1dKXSzcYTRZcUTuyVfFANFiSzFp,BhcqXycbpTFxXxU4f6ACyKXXOkJsktg6H1N6FpDyTYhRqp8vzBx4CR5EUQ5oFsFJho0notv3YRpUYijC1TtBzS5XbWz8s10B4nZjuRvWXe35iS1R7MIVk1m6jr9RbtrXLXyRHhdxt2AJCyR4IqDKUuPcAcJDvjabvWQt61Mi,2022-08-09 21:47:56.683773,2019-02-11 23:15:42.709383
341524,2020-06-07,405335.7578771154,2,Ketrj9PZiT3aP0un5OylUIZHzDeEuGcwPfRtSVlfUK50gzSXAK8PofZjAV5D2Ro7XKEZxXpiNcAf,f6xJGgkaL1yqbLu5fKDMmXMPoR2Yj8P0LIsEcKoNIw42KjhVOPs6u08ScJwblr3bZJ5CSg4T12eE8ujitTBs5Ph4Xq,2021-08-23 04:46:48.933563,2020-04-25 22:45:43.140892
777984,2020-04-01,853538.4693196409,D2sV0Nz,HLOb64gkzvR8jbhCsX2qZPjmBXyx9yEX2wRVb4aVPq8qaduaw,CFr811atrFofjJKaNcxH2muXLVBc05X98E0JLSZ69r3CjWA97JuH7XFy9o2C9OO0Zw2EnJP5heVhhX18jpYwYX8dPEGBYJfungJT7Ry8F6YLSyWaT4dBTLeFdM1lvqhTc9gdtyksUWbM68bhM7uGZvuk9wDGtoyFEMWzwZoM,2020-05-22 10:47:04.034255,2023-02-10 05:36:22.194312
828497,2023-09-22,202603.181873249,hX2YYfJHW,xVxrDMYNJm5bywDdh0B4bkg2ItWV5EcgaomccVNXUJ3AdieLuQmbjf4WErNXTAkWn9oGW5ywL0EbQITl4MMWQgV3,4eWuzilMZ8GpgITHK6FgAW0apbJmtBktgafphagjSEAQAqPVV6wRQ5,2022-12-23 11:17:21.962506,2021-02-20 02:33:30.960887
583058,2020-02-01,565703.0484203353,KpdkU,rkvxgcuR4hYsEEvd6wkMSbyMSoDknE6qXwFLS9NnIZwVGWoKylJa36lxNCdoE9PmmZFjSvkIrM,MijqpScytP28LUQ7NBESzrDSUcEtkBSElg4nNfV,2023-12-10 18:24:13.488276,2018-12-22 14:50:15.515048
146992,2020-11-04,102682.29689331412,IBuqBBHc8,I8n76hEpk,r0UyjLMubmrDIsyilQMkHhnx38m5Ff6oJqBztE4qDiKNvD1LWDXsAAdjWeQV0GbBXkgI2NXDYbJkqNDllbGiQm0tKby5Sl4TMtQFixqqCwNH75zHVqsQ6od,2023-02-01 18:58:26.544481,2020-12-31 08:07:32.357093
322218,2022-02-06,648099.3209812951,XJy5pc,KOh3NmL4R29jnsfpLTQRREytwUaSbRXyB5Qz2A1v2Uj3zpdQYlZk6mo65jxjM3lvJRosTDuPfC1H4Lsc6zA3Wpgd670A7Cr6pSm6Fejd2uxHHsJv32q4dWbsdX,tkEqoepcRySuz3tguId17Y1YrTzqTXWLUAJqV94c3djHIWI63SQYkeEHDkvr0RUdqUCckwUl328k5BqJh0vW759Vqz1rLVJsNhTVlMAIPFCngafhZnrQH54Iw71CSvbGL4Fh4Jx4NXUYXAlmOjvUKzsHUGNY8MQECt0PAS54Do5Jk72O9PENhPepg9eZT9Jzuk9Bki2LrMveSvuif2hqYRAOXT9jxlxz0VQykS5JMSjaSUmXTQx3hsw,2020-06-02 12:24:06.859803,2019-02-01 18:54:56.909604
308843,2022-01-26,153622.83595736863,x6ShQe10Dk,vN6wsTJb8nN4cEzgw87rCJbiJRQ4tFWINaZqc9RG8zwwetKwrdvfTWVWBSWnbzIwNvCrwI7vtmVQy6ciFFKvSAElJQiiUhYAgL7rPapf1luyZIq8DfYKhwsJvLeSR4GlfIcGmbq1ZyJAkTfbIsAY7O9aLaWx0h8TkTy5OijBaf9DqSKPuqijsSlJ6qkXk4dwel9bIC6swgw4oOUENcYAkgsFVZdo2yUNRPIzpa3,PwlTwRdl25uvBiNY6Vs4Bwm3zI0bdJoRxkllGhAOqk6R5pfqwVchaXy8VYMLIC7R5HS,2019-02-04 11:56:46.782394,2022-07-22 00:16:43.555007
286390,2020-05-22,307337.9010202102,HXL8eoEbis,m3PdZfZhwacFChGJqa37JWHUyxtfh7nsIOvGG5BKLglZv5EbgtwcsOqqmwZTChJHqtYAmqGlfesK5hLs2TbfT2FabUapilntozbkqEr72VBQDtgJTApKFpTy9ePuwq0mjbVBo4JmM2hDZhL5DTsZDPWJeLQSWdMc2j4SC9bq3bIDAfzdJVyvffLFgfjNU9ODRkRVkCnbX6qQ36NJkI,5N7F0niLBfeBkRwdOvEdPCjPoel0XWFBEpKW4lMmTRTn9TZd6u8n2WiiZb6BkBrDsytZNOSgXRmTvp,2019-01-30 01:17:27.827458,2019-06-21 03:04:30.891799
684737,2023-04-16,267308.489852933,KSqLzOnW,aPQ9hoULXxiatWJzrmqLpNCcFYdO9QxZSeXN6wqtEjKc0z7aWA7yEc6NQmi9a1lpQbot4DeXZ7oBOdVfUr4H4wTldniNvDFgpccdz4h8oTUxsy0xkZtKsB4jau75sl9mSp9rOsAiUoq2Ffg7AnH76tNaBgZAE9pxcbZlRVvbR4vBBJPz2HYQGtVFSHduksa0Q78ZKazYPnPHGdhwkUDNuai8tAuT,crWnH6lFA39o4DWhiW2fKGfF8cGfXnM7lvSjH0yfjRCrZ0QPfjrJLqIaFL6MoR6AMfHjtKK7CwxpyYVilo,2023-02-17 04:27:32.217186,2023-07-14 18:28:45.850913
328010,2020-05-31,186982.4997296372,FD0S,sWe1CCT1c4jqlGVsgpbQG9E0cDc1kNzVuQvcDQ0w3PEaEFDe1Mo01XLvtGHgcsxh20zLmpzJeWz5MEvQEOrgJ6ABrZ4hmm4Y9QcfIEXSosFKRZjS2oOIru8O5fZzV1loskkl,yHF9hrs3apBFWBYRcTC0,2019-01-22 12:48:47.182570,2022-09-13 06:36:49.408538
800032,2023-03-20,502608.7568220365,Dy8gUKAoh,YmY39fpsd3lMkvssRsLwksvPF7g1okJVXw0bCA3028GjW5U6FmHKrEMimAI7rJ7jHJHdkjqtciZoQhpnHPxpstxOEe6ZUxJaW6tnrqw9WA8zvNhSMunTppjUWMwFRGKVxTJeIHEp7mqrRi5UTHaPfbiJqZSk0d6Mdg85JSo900fZ8rsB8PrsYXgTVbRSrOUuCujharrvnEwQ0uiK4C8eoaDVDVci,TaS6wKu0P3sbstNEtyQMWr6yWTBYt1kFsVZ,2019-11-04 08:33:10.879296,2023-02-05 19:18:41.173920
940250,2021-05-20,976610.9385282308,6CzpZ41EC,EKFEjwAJwcm3A0BlQ1zLTwMKMJefBY60UeGGl1h6c54tBUzhYQ5mtcdDtKWlHspZSFzTUbdvAMDmYbGGQQSYzPo1s0PCcFIDRfInWGkavfWYXpEOxukxR2Rz9Dfo7xiJ097CtsghV8WMZKzKc79lpjPnGKl604KUTdUcIa8AbHvANq,nNYSySSyA4Xp5cWWfAVihbGRvHsszwPvF3xWx4nn9dqmdM,2022-11-19 23:50:45.744920,2022-02-02 02:53:38.251906
368453,2020-10-07,501578.0299937247,yhq,Zni2nYQgJfYzWwsvkescgLEw9Bb7OSIBzzq6ckZEVi54Mdn0CfENSbO9xw9HL8TzGTDVn0mlADA7m08ucO89ApHwZgYi1DmnW7NM5xHqucuarkXntoVkQyLYTXEbiPD2wlZyi4Faqqib4ufNm87McKby2vGAjhulmPW5ThvdcGcL0YQUGCT7HRI9kaOdQp7RyEFCuujChd1OcgdoTbO9kjGBAB2ntaumbwgznFv1LdplRBrvy5E,AJgNPwVs31hoo3kBK9CjPleu2doVwM8XWJMRSKUfhSMnzorboGoQtrzqSKuYE6DdRSs3Sw47J4IegWRTTuayvdy0QpuuMzXV4yFjE95HFqLfnCzwH6nUpkylaC8zEXt3H2HdlSzguNSFwIav058ZpLRzUyHw0Z0oq86YPJLY6IcRl4ZLkmHbHA2pTLgl8rCgAbaLMCuwpuJocIYdI9rpd9CvpWVdTkQRLT0byVw0HJewUSG3lAIKR0z,2020-08-21 09:54:39.599810,2023-08-18 04:31:54.286514
689322,2022-12-01,703148.0197118036,LwCA1mac8W,aXoTBf9AOiEAc8P8clW3QHSwhIpfczkGdKQTzZNHW5n48Za5SqinJO7mbdyJc408SREF58X563ARRQjnd8UTs2gr0KdWkNyj74,76iyiMjOguSA789KxZw4FCcS3CceNfVyFZicj6o5pQzgwGwV3ErwMimX826rqXKJ9aYoGXo0osYIWhsNspZ9hHpObEXWNHozBwdboeLb8LNA4y8pfx1oKUP8ZYLRkqIJEQjNqFYS3xmpI9h6wIGyhdfKm3DKT,2021-02-24 12:56:57.966453,2021-07-28 18:05:45.379013
840872,2019-10-20,429667.1361563383,KKq0t,OEBHJQbxOHRH4vyCYxANcE3k228m9GM62S9snJx4sjqzXrOGNBnJqx4IvpSyGppcIZ1Aqg5BRjIeJfkeYm2R6MEst8aoH8093b452eqLFeiD4rqMaoDUUob0ydDDOvB7zRrWxtY1EeqjDEZaMzWLTkU1T6caGPNlFtV3c08cN6fRsQiTF1QcdtJDVGQ8FwYhUrgI,a7y7RGp6vkOZCMsK6DwkhKe9ZPPM1ywWxlbAYSHmBdPFz6fx2zEZTjadkt3OI31ajBPuCJNo038ycoOxdMaBmDITYgUw3FxfzGMoOZdhjPVmuvzo7bndAUae95e5w4mU01JC0D5nDJfSGSChN8O8V,2020-02-25 21:49:28.696037,2021-01-02 05:22:11.462192
185579,2019-06-28,996602.634076985,OKQGs3,EU6C3AyNlStpWPx8IHAoQzYTs3s7NbwReAPS1dRJBxM05Xg8GnXFimwb8EVaYz1uPDJ9JGDMorK8lM3TSDw0uIfVAZm1Vcpr4u1XABMZAfntTFA3apW75fPSjYFZ0DC4CcQr3MaUEu,3OilqjKb51SeucxqtIFCX3YC8Q2MHApvGaT7C7HqHLPXYmYgd0aIncgah3hdNk0cIVxwGtxwM2DP3AF9hxI1Drmhp3,2021-06-26 20:35:21.020246,2023-05-05 01:05:48.950242
520914,2023-05-20,887736.0320887717,Pnsx4Y,TyKzZxOEA95VXi1jc7hhXLahmYTdGV3oblfrKNxWRIB5Ni6GwFMgks63WCPMgzCFeHJD2jaJyTCBmchsmvgUToKiKYvUCGr4KxkyRTkrNGDnID6T7VtI4HVUaePJVU9epWbssjy5GAarAQGpFhUdJViUvuIycV97mX56P9h1Ykq7Cu6V2QUHLzJNLPGVL2hLgn12KXHONYgEQ87EOiAoDYYxdM,gnSBAxAoM9FWVq17uGNe4gg5cgMtSsUZbnpyF1dwifEDZVaAFSraV6f4afNiYX4,2022-09-03 08:51:40.301972,2019-01-11 21:53:35.691472
801573,2022-05-05,889387.1146518429,rPXTQG,yPf7OzKFxWentqaqDV2nXTUlOJRtF7mnZGw9OXiMWpdoGhoxlmaOjRb93VI2BnRriJqcxNQnZJqIQ97fweHlu5J7h89LeBPk7qidfsqac8vrfVIFz6g3LEpghw5pCiXS4dJcSSdNpwN0ZZGVqwdrLAl,Ib5cWNxntuVxA3RNC28I1A4K98NaUPZvk7wyBdLIcSgCn2UCroC34vDSd0pEfGTz8y80n6Zrwaadjw9L6qJaDEBkaBFI2XiwBdz1Pv5kNOfftT6b7wVRRHLasYIHbnTsqfsJwUFtje15CnnDsZc,2020-12-12 14:27:43.624034,2022-05-22 11:55:38.448071
27663,2020-04-20,960960.2041187849,Mg23VxWo,KJM6A7YGdbfmIQrucDxj7rgZnGSND3lbVW3XGpLHTpUvQfOH0SRvOTjdjVha8vVjMjgNJRf19wYYqcTwzhNCBaKX95qhd5nUC2OJBw6IAD3gDC2jZC8tvIU6YDOZFS1t3dEYBSilhH3wHE47jZzjhAhrOCOKomylwo18H4mGbSqG1WNEteCGzKUfICqmy6xiXG9py,gfANlKxP0NltnrPBHkRIW3MD2M9kmNeazXLmTgYGTlc0UJEyyPuyotZBhSMdq0SBspDc8xu8fZJxFopXw72HJK71N4mtEKyyrxDwj6t9DEgnXXPzqlOntQrUvBFmqbgbvMGO66w3NHUvlkjPqhTZnOO5OS8el2h0z7NtmCFT6qbGjDUqeWgA59JWfjqWN5QVdp3fd,2019-08-30 13:51:44.280157,2022-06-23 17:11:32.931110
70709,2020-11-11,329327.87092778523,PNJfzJJp,BsPw8I7p9gsPUZ4kFrGajELuv1G0srkK7r1eo6SU48Ei6XKMTmkpym0qmdwSmCelAXN7USbuDtccOFcDfauQCKomtUnDQ4bLk3LfYovvmduH1TkJgzXHMWb6oV6q8Go6QRHjU6QqWGpGVh4itfzXGGG27qhOolqgn8liXZkvJJvWNIj87Sy6XdxnRX0QJP,XoeO9GjMroMCKfLP7X7GkBwuoPON9lftSzAKBG7pG6hLEE0jeefHy6vtPcoX9GjBoUufbe5HHQJSY8ro59rYHCOuo2g8j0pOLeBk0KoEY9,2020-02-16 19:28:57.051184,2020-05-04 12:24:52.069863
830541,2021-10-28,375325.11137198925,qgU5ObnN,64AzKvUcyLQW2J9J7DRkE7nVsmy04qcIiMsFsIRHL09TFeWO8jwyByPDSKRpbDs5SNvdAxKjDSfEAoJ8D9mOgJcH3qrMf65RfRSszNk4nRS2I2wzeiO3KTtaB84KOxjlXMelB83f,gf4523GtrZvfeiuwDilLpij2kVSs6,2019-09-28 16:56:43.700626,2020-12-12 06:59:41.291912
653857,2020-04-02,524457.8881039714,l,27vVrh,wVJJlLz4qvxfRajFP40YUWGJFIj63iWVdsZrY81rA8hS3pZB,2023-03-16 05:48:33.957206,2023-04-02 14:41:49.467995
995964,2019-10-15,943262.6763944664,754oj339o,KxZ0iShuLzlXmu4PTjvdMAcy0xJkHtaIT2hHzw4F0AACW0qA71KweOWHhibQ0j7rzOzJKe8M5nSHrQrofN0th2gsTDP2LjavOb1LBxXlog7DntPheZV5rpPJz7eh4lteqhM7oRJKNq81ngYZPBoB0qoxcA1uMgwFWjcQUBTvXeVRAArY7cba0o25SU7POS,lGKCex0IdGW6YgFWJkmO9crTqLxNTIXfb6LiFHEVq3vid0n837ylwkqDgkxv7rJr93uKEn6xkFKIDbtYGIv5lRDA9gL8SjIGxB9BDXpzVq8LmtyGc77pwPWArbQm72ZVvCqdAeDRc31FhInVtJ7JauGVubmiAjFGG2uyOcdIpGk1pdG9JfX0rtwg7icnqmOVmmL7JsALth1Cvd4lh1Xkgqh7xMGguo2dnEN836OTKC3kIhcBT1dylK8o,2021-07-28 04:40:39.339381,2021-07-18 21:41:34.831726
744736,2019-05-11,388574.0777286172,sNTN,P4OBCj7XrS5priWaiJU7GItV0cn2hWNa7oMruTM1FjZtTwmeNGJ50AuJdDnXhT7Pwjuvs5JQxqqVV8f7I,ZAuOFOItYKAS9rCTY00CLqrqDb7j683rQ1mzCGiwPmcVcDLJ2J86vZOiASnxC4FIyJEsj7ZxVK4C1ojfTfHszLmysZpXXibu9l0URna9dhUa9QRsWQEPiQNBLB0d6QmjQytbRFOfSyhPBAW0r4NJJeE6ojFFI7RmKax39D4WINAQpU5a2yTW9DEnyTqJFMxhDl8OGDqF9WBY2BA6rEcmUaL1go3DhSbtSDocy1,2022-09-25 19:47:36.550389,2022-12-08 03:22:19.499226
545896,2022-09-26,745024.2504973853,bW3p64,ZTCvajZrffoZrETkCH06D7IpI1dcv1SKwroPeY0ISp8Q8VYSiCYYknQ6noQfkVY2b8ObeQGlq1DY1yrHZ0xcc2qskvXoMW1CoLUunkEWAxLasUlL6,31JJmMhIKvKcIxxcZqRqZ77kpK6uJZxkmry6FUD,2020-12-12 05:36:02.889239,2022-10-16 09:43:38.917461
301100,2019-05-05,941267.2265684467,2r5,HMvMGipyuNBK4r,KCTmYLlP8WvdiBDxFiSVzQ1t4Lg7sEzf1rTfDP7u1kiIAiFTWO8oQSlFpdyJzmQJ4NBJlJpH5THD4rtLd39112qTf79b9wlzfVzJNgGKwfgh6w96HSSruVARzDqzkZrJn1ALQ3q966I6rrvWGvieZVvMivVrF7Gi3yzvdi9anvTjCybTuC0Zke2qlSm40Azo2PuEZ0MuYKCW,2023-11-21 11:11:04.073399,2021-04-02 18:36:53.136593
732019,2020-03-27,802327.9926906483,Qk5f,GlUy5k0m6GLIN2iZghvRm6BHcOsxR7Lw3LNbJtgqhg54GGkyRAKZvOpO6BGssVsgXwTeBNQDBLLiyC2abQkNtbdPNvb9,f72bea0IH4ru5OqkQzdapcuXfMy4VTULbN5Tbq7jiaFISK3Vu02lWwqzdbVDoEi3echeRmzMrlGQMpAZzhZMgncVD7vTZBhxoVjPTS4yeBrdv6yBup5q8KSjqLnLfzieGD5sOIt952,2020-09-02 06:53:10.366502,2019-11-26 11:18:02.700699
394472,2021-04-30,119821.5584354638,n,R8LiV7rkIB77RIPyKoIQUKFF3Ze7qCd7pnAYfpkHQqlgNn7wRnnaEdvfMwh9QikUlWB4NqwAacj2oRnhLqI5Oa6nB806h7mh7NSGHN3ZfgbEWVKS1Ojl27v3ZL6S8DMbQS1PccRoVsX0VZrKvyQQOb1ZY0TWQeu7IfMw1hrzHo89QlYO63wfJhz4JkAPUsbIaFsHRB3p8qAbrctXdHGbkMocI,YLyWQxeHfsXw65gwtk7YJrTaHvyiR7hFFYOtsmE5zUSHs,2023-11-17 05:46:52.570147,2023-03-26 14:49:32.039434
207898,2021-06-25,889779.9451432859,BZoTAVRTp,A4vX6Vq3dRyCREii4Oc7aWX5T34FY8DWD2faWyOj9nZWMe8r6n4BqOMaCwmMAlPhlGSg93TXl7WJcxn5vsk3KqKEm3l8TFcb1m6hIezb6LrOmzHRAuodTxLDGyDix1wLoHqtaujfmGdwF,pZ181Hdq6pL8aUJrhCWzxpLF7RTog7ayDrDO1GzIxYpPNn8jSIPSzDgnlNh8JJ1D4PrUG0EsvKqpaP5T8fzNYn9BF13t9CQyslCABZ7EcEgJ5cRBMBlnCOZA65IgpkDhK5MxAzHoXNuVhLwtKM5RgBv9lYwvxpJQZ7Gs6YgntZIsje544T4KcfxlHEsjgveTvzXg33fUztTWSL6hEApvVz9aULtt9vHm7sUwX352mMZOMzAbkFrRAXw4A,2023-06-28 07:29:55.373021,2019-01-26 06:06:39.903220
164902,2022-10-27,828454.4548475527,6NYy1suv,M0Y9csd1oHuWAMqEd2Fy7cjXljo9gRIM6lOeclhVIaQtUMlrgZhsYOq8EuwannrujGPU6n9zAVrnLPRe87SymOHeoVHgmI4wyWrH3nfWx4GdIfJY0WflsbrWzduVGh3B3GhfSarG,Z6l4NtBOU1n7EaocLu,2020-10-23 09:10:41.912476,2020-08-01 02:08:50.401293
924061,2021-10-12,300880.23659216554,tcPM,D4mkemqpekCk4gbzoyALYa5n4bVq1Qm9l9kJ5gPWh1dBrD6WfEEVoRBx4EtTNeLUvMWZRqccrIzmqRuJMmn1Bn3tTimeY1e6xPOU2zr41M6sKndfQRAbsKjxlqDqGzvm2TZYAq28rPBbxJBL0KIJcHt7ECPHaAbxEB8TtYxuanOOYZZwQXX0QSakQxDt,dUvBInI1QVPOib0QiDVXy4nNR0swfSHMjtunhEsubfXPhaRerfzyiQRo3A2HnfZyU2yj0hVvImdVMndIswSOproWoouFgYD0uQvJOl3so8MAAmhFnf0nZBpsBm3LqD74K6jLkXcRpdmJ2jcSf6C7XwYSGaOayqu4Ub7kGEA7vVmqYkLS4yWv,2021-08-29 03:30:03.091115,2022-12-10 02:13:34.329266
814850,2021-04-29,959572.7661629787,sDBdJTkmh,dJo96DIUAPcRU899errv6Qs5nycZd8VpiwxvOnlbfhyOFk1Ti8L83SEsoo4r9Oa09tsKG4dmcavc0FPypSNAhEmuMuLwpmApsvfsCTcFgA9EuNLOhEUXkiqCP9z8CxDJG3X3BhIWalMQiktRHqeKPjp5koDtvgCQlF6F,BH9pwNioiXB0A9VijZ6AC4nAXec90nqSt16jNuaoYgc0Alh5mrwHS1qYhA26NIToHiAMAQzsDOe0hjWQfmivLRX6Wi3jf134UAphQHIeuCkgn9G6xQh9xjpxivfqjP3hvd28dpQLE8kjamvmWl96,2022-05-31 11:55:12.488647,2023-09-08 16:33:47.161331
